Frame Number,hip,ra,dec,mag,parallax,B_V,Spectral_type,size,Frame Boundaries
29,15244,49.14902114,-9.15474637,6.14,28.83,0.006,F1V         ,1.7200000000000006,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,15383,49.5928283,-0.93014105,5.62,14.68,0.015,K1IV        ,2.76,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,15457,49.83974536,3.36997055,4.84,109.18,0.006,G5Vvar      ,4.32,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,15523,50.00766801,1.48361665,6.73,5.03,0.008,K0          ,0.5399999999999991,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,15619,50.27821082,3.67568149,5.7,11.23,0.002,G8.5III     ,2.5999999999999996,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,15776,50.8237481,-7.79356443,6.2,27.09,0.004,G2V         ,1.5999999999999996,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,15800,50.90128167,0.91031067,6.47,8.83,0.009,K0          ,1.0600000000000005,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,15807,50.91247448,4.88211155,6.37,2.92,0.003,G5III       ,1.2599999999999998,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,15946,51.33461558,-4.65526914,6.99,5.39,0.009,G5          ,0.019999999999999574,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,16226,52.26585232,3.2486866,6.41,7.16,0.005,G5          ,1.1799999999999997,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,16266,52.41328224,-6.80423924,6.01,8.72,0.001,G5          ,1.9800000000000004,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,16341,52.65437447,-5.07516332,4.74,8.57,0.008,B9Vs        ,4.52,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,16350,52.66904923,-9.73032801,6.86,6.15,0.013,K0          ,0.27999999999999936,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,16358,52.68914607,6.18874381,5.93,6.31,0.006,G8III       ,2.1400000000000006,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,16389,52.76663133,-0.48114835,6.64,6.16,0.005,A0          ,0.7200000000000006,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,16511,53.14970799,9.37355768,5.76,9.18,0.005,B9IV        ,2.4800000000000004,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,16695,53.70456368,6.41773268,6.49,7.43,0.016,G0          ,1.0199999999999996,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,16779,53.9885409,-5.12494411,6.49,4.18,0.003,K0          ,1.0199999999999996,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,16846,54.19711994,0.58815498,5.82,34.52,0.007,G5IV/V +K1IV,2.3599999999999994,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,16852,54.21882896,0.40283316,4.29,72.89,0.008,F9V         ,5.42,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,16989,54.62189268,-7.39170945,5.86,8.35,0.002,G5III:      ,2.2799999999999994,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,17027,54.75469049,-5.62570656,5.97,28.44,0.004,K1V         ,2.0600000000000005,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,17086,54.90980877,-3.3928423,6.22,9.73,0.002,G5          ,1.5600000000000005,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,17101,54.94649566,-6.77720997,6.96,9.1,0.002,A2          ,0.08000000000000007,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,17103,54.9630986,3.05684307,5.55,8.14,0.001,G6III:      ,2.9000000000000004,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,17120,54.99812309,-1.12121089,6.12,7.74,0.004,G5          ,1.7599999999999998,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,17147,55.09025656,-3.21646054,6.68,41.07,0.025,F9V         ,0.6400000000000006,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,17155,55.11682406,5.12589327,6.61,3.34,0.009,G5          ,0.7799999999999994,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,17167,55.15972132,-5.21069726,5.53,4.41,0.006,B9IIIp Si   ,2.9399999999999995,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,17183,55.19672534,-2.33214712,6.96,22.28,0.001,G5          ,0.08000000000000007,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,17457,56.12711667,-1.16307844,5.24,4.99,0.005,B7V         ,3.5199999999999996,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,17506,56.23526063,-0.29671559,5.56,9.28,0.005,K4III       ,2.880000000000001,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,17519,56.26131923,2.62140091,6.65,12.34,0.007,F5          ,0.6999999999999993,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,17563,56.41846008,6.05002905,5.34,5.54,0.004,B3V         ,3.3200000000000003,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,17595,56.5390162,6.80365522,5.91,9.68,0.001,G9III       ,2.1799999999999997,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,17744,56.99528444,-2.86142225,6.98,9.25,0.009,A2          ,0.03999999999999915,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,17805,57.16215134,0.22787124,5.91,6.58,0.004,K3III       ,2.1799999999999997,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,17856,57.32938456,-1.45315956,6.55,8.84,0.015,G5          ,0.9000000000000004,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,17950,57.56710121,-1.52263503,6.47,22.22,0.012,F2          ,1.0600000000000005,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,17988,57.67477555,1.56394746,6.6,15.35,0.025,F0          ,0.8000000000000007,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,18104,58.03619402,-1.14877013,6.77,4.58,0.007,B9          ,0.46000000000000085,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,18109,58.07118191,-0.65561414,6.82,9.3,0.007,A2          ,0.35999999999999943,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,18122,58.12855596,-5.05421215,6.74,13.0,0.009,F0          ,0.5199999999999996,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,18141,58.17355849,-5.36124167,5.48,6.49,0.004,B8+...      ,3.039999999999999,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,18190,58.3758819,2.11919135,6.72,8.13,0.002,B9          ,0.5600000000000005,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,18255,58.57286091,-2.95473348,4.46,9.46,0.002,G8III       ,5.08,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,18292,58.67700615,2.08993379,6.8,7.13,0.008,G5          ,0.40000000000000036,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,18788,60.38347446,-1.54962625,5.28,7.2,0.004,B5V         ,3.4399999999999995,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,18859,60.65273634,-0.26831052,5.38,52.0,0.007,F5V         ,3.24,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,18863,60.66025991,-0.80102081,6.93,7.44,0.001,A0          ,0.14000000000000057,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,19070,61.30978837,-1.01173291,6.97,16.04,0.015,G5          ,0.0600000000000005,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,19569,62.88185346,-0.4224967,6.59,5.99,0.007,K0          ,0.8200000000000003,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,19725,63.40894148,-1.1497257,6.45,2.33,0.002,B5IV        ,1.0999999999999996,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,Celestial_data for frame:,      ,Sun,"(15.254941759419072, -18.067930925276944)",moon,"(1.151382477801232, 9.673952659200813)"
29,Diffused UV data in frame (Total_photons):,      ,1100A,40579887.0489885,1500A,33137556.99394483,2300A,21107650.9586045
30,13944,44.9016217,-7.17984857,6.62,6.17,0.002,K0          ,0.7599999999999998,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,14060,45.29152748,-7.66283629,5.75,10.71,0.018,K0II        ,2.5,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,14110,45.48372163,-9.96139327,5.84,11.55,0.023,G6III:      ,2.3200000000000003,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,14124,45.53845132,-6.49419402,6.2,30.81,0.003,G0IV-V      ,1.5999999999999996,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,14168,45.6760804,-7.68546315,5.32,12.65,0.019,K0II-III    ,3.3599999999999994,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,14293,46.06865515,-7.60089934,5.26,23.22,0.006,A8V         ,3.4800000000000004,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,14355,46.29691909,-8.27430166,6.3,7.67,0.002,K0          ,1.4000000000000004,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,14455,46.63899931,-10.25194445,6.69,5.44,0.014,G5          ,0.6199999999999992,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,14456,46.63953388,-6.08854227,5.23,6.1,0.008,M3III       ,3.539999999999999,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,14819,47.82824506,-3.81155504,6.08,4.16,0.009,M1III       ,1.8399999999999999,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,15173,48.88229967,-8.77006541,6.61,5.08,0.007,K0          ,0.7799999999999994,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,15197,48.95844499,-8.8198405,4.8,27.18,0.005,A5m         ,4.4,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,15203,49.00353799,-5.91869682,6.17,5.29,0.01,B9V         ,1.6600000000000001,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,15230,49.09046225,-5.73041469,6.3,3.09,0.005,K5          ,1.4000000000000004,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,15244,49.14902114,-9.15474637,6.14,28.83,0.006,F1V         ,1.7200000000000006,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,15776,50.8237481,-7.79356443,6.2,27.09,0.004,G2V         ,1.5999999999999996,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,15869,51.10253263,-13.99295812,6.87,5.59,0.008,A2/A3IV/V   ,0.2599999999999998,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,15946,51.33461558,-4.65526914,6.99,5.39,0.009,G5          ,0.019999999999999574,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,16142,52.00395041,-11.28648689,5.74,9.58,0.003,K2III       ,2.5199999999999996,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,16263,52.40009401,-12.67474889,5.57,7.76,0.005,A5III/IV    ,2.8599999999999994,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,16266,52.41328224,-6.80423924,6.01,8.72,0.001,G5          ,1.9800000000000004,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,16308,52.55506605,-11.64610765,6.77,13.92,0.008,G5          ,0.46000000000000085,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,16341,52.65437447,-5.07516332,4.74,8.57,0.008,B9Vs        ,4.52,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,16350,52.66904923,-9.73032801,6.86,6.15,0.013,K0          ,0.27999999999999936,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,16389,52.76663133,-0.48114835,6.64,6.16,0.005,A0          ,0.7200000000000006,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,16537,53.23509009,-9.45830584,3.72,310.75,0.007,K2V         ,6.56,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,16677,53.65607976,-9.86827337,6.25,6.29,0.005,A2V         ,1.5,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,16779,53.9885409,-5.12494411,6.49,4.18,0.003,K0          ,1.0199999999999996,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,16780,53.9902171,-11.19397792,5.56,8.6,0.005,G7III:      ,2.880000000000001,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,16846,54.19711994,0.58815498,5.82,34.52,0.007,G5IV/V +K1IV,2.3599999999999994,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,16852,54.21882896,0.40283316,4.29,72.89,0.008,F9V         ,5.42,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,16989,54.62189268,-7.39170945,5.86,8.35,0.002,G5III:      ,2.2799999999999994,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,17027,54.75469049,-5.62570656,5.97,28.44,0.004,K1V         ,2.0600000000000005,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,17057,54.85592628,-10.43702564,6.19,8.68,0.001,G5          ,1.6199999999999992,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,17086,54.90980877,-3.3928423,6.22,9.73,0.002,G5          ,1.5600000000000005,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,17101,54.94649566,-6.77720997,6.96,9.1,0.002,A2          ,0.08000000000000007,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,17120,54.99812309,-1.12121089,6.12,7.74,0.004,G5          ,1.7599999999999998,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,17135,55.04485679,-9.03913188,6.92,9.19,0.015,F5          ,0.16000000000000014,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,17136,55.04766529,-15.22649985,6.35,5.06,0.0,G8/K0III+.. ,1.3000000000000007,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,17147,55.09025656,-3.21646054,6.68,41.07,0.025,F9V         ,0.6400000000000006,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,17167,55.15972132,-5.21069726,5.53,4.41,0.006,B9IIIp Si   ,2.9399999999999995,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,17183,55.19672534,-2.33214712,6.96,22.28,0.001,G5          ,0.08000000000000007,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,17214,55.30729338,-11.80249015,6.49,10.88,0.006,F2III       ,1.0199999999999996,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,17378,55.81231706,-9.76519868,3.52,110.58,0.018,K0IV        ,6.96,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,17395,55.89099355,-10.48561144,5.59,23.3,0.001,A5m         ,2.8200000000000003,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,17457,56.12711667,-1.16307844,5.24,4.99,0.005,B7V         ,3.5199999999999996,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,17506,56.23526063,-0.29671559,5.56,9.28,0.005,K4III       ,2.880000000000001,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,17519,56.26131923,2.62140091,6.65,12.34,0.007,F5          ,0.6999999999999993,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,17593,56.53542672,-12.1017353,4.43,6.56,0.061,M1III       ,5.140000000000001,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,17601,56.5553021,-9.88280497,6.87,6.52,0.015,K0          ,0.2599999999999998,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,17744,56.99528444,-2.86142225,6.98,9.25,0.009,A2          ,0.03999999999999915,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,17805,57.16215134,0.22787124,5.91,6.58,0.004,K3III       ,2.1799999999999997,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
30,17856,57.32938456,-1.45315956,6.55,8.84,0.015,G5          ,0.9000000000000004,"[[ 42.76851681  -6.85978152]
 [ 58.38441103   5.63597167]
 [ 67.75622592  -6.07594899]
 [ 52.1403317  -18.57170218]]"
